id,title,overview,soup,genres_list,keywords_list,cast_list,director,vote_average,vote_count,popularity,release_year,budget,revenue,mood,runtime
597,Titanic,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.","DramaRomanceThriller shipwreckicebergshippanictitanicoceanlinerepicrichwoman-poormanlovedisaster KateWinsletLeonardoDiCaprioFrancesFisherBillyZaneKathyBates JamesCameron 84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.","['Drama', 'Romance', 'Thriller']","['shipwreck', 'iceberg', 'ship', 'panic', 'titanic', 'ocean liner', 'epic', 'rich woman - poor man', 'love', 'disaster', 'tragic love', 'class differences', 'imax', 'star crossed lovers', 'steerage', 'salvage', 'rich snob', '3d', '1910s']","['Kate Winslet', 'Leonardo DiCaprio', 'Frances Fisher', 'Billy Zane', 'Kathy Bates']",James Cameron,7.5,7562,100.025899,1997,200000000,1845034188,Emotional,194.0
271110,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.","AdventureActionScienceFiction civilwarwarmarvelcomicsequelsuperherobasedoncomicbookimaxaftercreditsstingerduringcreditsstingermarvelcinematicuniverse ChrisEvansRobertDowneyJr.ScarlettJohanssonSebastianStanAnthonyMackie AnthonyRusso Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.","['Adventure', 'Action', 'Science Fiction']","['civil war', 'war', 'marvel comic', 'sequel', 'superhero', 'based on comic book', 'imax', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', '3d']","['Chris Evans', 'Robert Downey Jr.', 'Scarlett Johansson', 'Sebastian Stan', 'Anthony Mackie']",Anthony Russo,7.1,7241,198.372395,2016,250000000,1153304495,Epic,147.0
44833,Battleship,"When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential his brother, and his fiancée's father, Admiral Shane, expect of him.","ThrillerActionAdventureScienceFiction fightu.s.navymindreadinghongkongsoccerscientistfictionalwarnavalarmadabattleship TaylorKitschAlexanderSkarsgårdRihannaBrooklynDeckerTadanobuAsano PeterBerg When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential his brother, and his fiancée's father, Admiral Shane, expect of him.","['Thriller', 'Action', 'Adventure', 'Science Fiction']","['fight', 'u.s. navy', 'mind reading', 'hong kong', 'soccer', 'scientist', 'fictional war', 'naval', 'armada', 'battleship', 'naval combat', 'jds myoko', 'lost communication', 'taser', 'buoy', 'communications expert', 'joint chiefs of staff', 'crash landing', 'jet fighter pilot', 'navy lieutenant', 'permission to marry', 'uss john paul jones', 'based on board game', 'aftercreditsstinger', 'mighty mo', 'uss missouri']","['Taylor Kitsch', 'Alexander Skarsgård', 'Rihanna', 'Brooklyn Decker', 'Tadanobu Asano']",Peter Berg,5.5,2114,64.928382,2012,209000000,303025485,Dark,131.0
135397,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.","ActionAdventureScienceFictionThriller monsterdnatyrannosaurusrexvelociraptorislandsequelsuspensedisasterescapedinosaur ChrisPrattBryceDallasHowardIrrfanKhanVincentD'OnofrioNickRobinson ColinTrevorrow Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.","['Action', 'Adventure', 'Science Fiction', 'Thriller']","['monster', 'dna', 'tyrannosaurus rex', 'velociraptor', 'island', 'sequel', 'suspense', 'disaster', 'escape', 'dinosaur', 'amusement park', 'animal attack', 'theme park', 'jurassic park', '3d', 'animal horror']","['Chris Pratt', 'Bryce Dallas Howard', 'Irrfan Khan', ""Vincent D'Onofrio"", 'Nick Robinson']",Colin Trevorrow,6.5,8662,418.708552,2015,150000000,1513528810,Epic,124.0
37724,Skyfall,"When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory, the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve - following a trail to the mysterious Silva, whose lethal and hidden motives have yet to reveal themselves.","ActionAdventureThriller spysecretagentsociopathkillerartgallerybritishsecretserviceistanbulturkeyimaxuziboobytrap DanielCraigJudiDenchJavierBardemRalphFiennesNaomieHarris SamMendes When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory, the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve - following a trail to the mysterious Silva, whose lethal and hidden motives have yet to reveal themselves.","['Action', 'Adventure', 'Thriller']","['spy', 'secret agent', 'sociopath', 'killer', 'art gallery', 'british secret service', 'istanbul turkey', 'imax', 'uzi', 'booby trap', 'impersonating a police officer', 'macao']","['Daniel Craig', 'Judi Dench', 'Javier Bardem', 'Ralph Fiennes', 'Naomie Harris']",Sam Mendes,6.9,7604,93.004993,2012,200000000,1108561013,Epic,143.0
558,Spider-Man 2,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.","ActionAdventureFantasy dualidentityloveofone'slifepizzaboymarvelcomicsequelsuperherodoctorscientisttentacledeath TobeyMaguireKirstenDunstJamesFrancoAlfredMolinaRosemaryHarris SamRaimi Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.","['Action', 'Adventure', 'Fantasy']","['dual identity', ""love of one's life"", 'pizza boy', 'marvel comic', 'sequel', 'superhero', 'doctor', 'scientist', 'tentacle', 'death', 'super villain']","['Tobey Maguire', 'Kirsten Dunst', 'James Franco', 'Alfred Molina', 'Rosemary Harris']",Sam Raimi,6.7,4321,35.149586,2004,200000000,783766341,Epic,127.0
68721,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.","ActionAdventureScienceFiction terroristwaronterrortennesseemalibumarvelcomicsuperherobasedoncomicbooktonystarkironmanaftercreditsstinger RobertDowneyJr.GwynethPaltrowDonCheadleGuyPearceRebeccaHall ShaneBlack When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.","['Action', 'Adventure', 'Science Fiction']","['terrorist', 'war on terror', 'tennessee', 'malibu', 'marvel comic', 'superhero', 'based on comic book', 'tony stark', 'iron man', 'aftercreditsstinger', 'marvel cinematic universe', 'mandarin', '3d', 'war machine', 'iron patriot', 'extremis']","['Robert Downey Jr.', 'Gwyneth Paltrow', 'Don Cheadle', 'Guy Pearce', 'Rebecca Hall']",Shane Black,6.8,8806,77.68208,2013,200000000,1215439994,Epic,130.0
12155,Alice in Wonderland,"Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.","FamilyFantasyAdventure basedonnovelfictionalplacequeenfantasyaliceinwonderlandfantasyworld3d MiaWasikowskaJohnnyDeppAnneHathawayHelenaBonhamCarterCrispinGlover TimBurton Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason – to conquer the horrific Jabberwocky and restore the rightful queen to her throne.","['Family', 'Fantasy', 'Adventure']","['based on novel', 'fictional place', 'queen', 'fantasy', 'alice in wonderland', 'fantasy world', '3d']","['Mia Wasikowska', 'Johnny Depp', 'Anne Hathaway', 'Helena Bonham Carter', 'Crispin Glover']",Tim Burton,6.4,4645,78.530105,2010,200000000,1025491110,Happy,108.0
36668,X-Men: The Last Stand,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.","AdventureActionScienceFictionThriller mutantmarvelcomicbasedoncomicbooksuperhumanbeastcyclopsaftercreditsstinger HughJackmanHalleBerryIanMcKellenPatrickStewartFamkeJanssen BrettRatner When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.","['Adventure', 'Action', 'Science Fiction', 'Thriller']","['mutant', 'marvel comic', 'based on comic book', 'superhuman', 'beast', 'cyclops', 'aftercreditsstinger']","['Hugh Jackman', 'Halle Berry', 'Ian McKellen', 'Patrick Stewart', 'Famke Janssen']",Brett Ratner,6.3,3525,3.857526,2006,210000000,459359555,Epic,104.0
62211,Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,AnimationFamily monsterdormitorygamesanimationbestfrienduniversityscaryaftercreditsstinger BillyCrystalJohnGoodmanSteveBuscemiHelenMirrenNoahJohnston DanScanlon A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,"['Animation', 'Family']","['monster', 'dormitory', 'games', 'animation', 'best friend', 'university', 'scary', 'aftercreditsstinger']","['Billy Crystal', 'John Goodman', 'Steve Buscemi', 'Helen Mirren', 'Noah Johnston']",Dan Scanlon,7.0,3528,89.186492,2013,200000000,743559607,Happy,104.0
8373,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.","ScienceFictionActionAdventure egyptsunchaossymbolartifacttransformerstankrobotimaxduringcreditsstinger ShiaLaBeoufMeganFoxJoshDuhamelRainnWilsonTyreseGibson MichaelBay Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.","['Science Fiction', 'Action', 'Adventure']","['egypt', 'sun', 'chaos', 'symbol', 'artifact', 'transformers', 'tank', 'robot', 'imax', 'duringcreditsstinger']","['Shia LaBeouf', 'Megan Fox', 'Josh Duhamel', 'Rainn Wilson', 'Tyrese Gibson']",Michael Bay,6.0,3138,21.939663,2009,150000000,836297228,Epic,150.0
